frame,root x,root y,root z
6455,3.337915,0.909978,5.400337
6456,3.334917,0.909614,5.40641
6457,3.331909,0.909173,5.41245
6458,3.328908,0.908646,5.418445
6459,3.325905,0.908042,5.424427
6460,3.322889,0.907368,5.43043
6461,3.319851,0.906634,5.436487
6462,3.316781,0.905847,5.442632
6463,3.313685,0.904997,5.44883
6464,3.310575,0.904073,5.455048
6465,3.307442,0.903088,5.46132
6466,3.304279,0.902055,5.46768
6467,3.301078,0.900986,5.474163
6468,3.297833,0.899892,5.480802
6469,3.294524,0.898748,5.487579
6470,3.291151,0.897539,5.494463
6471,3.28774,0.896294,5.501469
6472,3.284319,0.895041,5.508613
6473,3.280912,0.893809,5.51591
6474,3.277546,0.892628,5.523374
6475,3.274232,0.891469,5.530956
6476,3.270951,0.890306,5.538634
6477,3.267685,0.889164,5.546464
6478,3.264415,0.88807,5.554504
6479,3.261123,0.887049,5.562812
6480,3.25779,0.886128,5.571444
6481,3.25437,0.885243,5.580553
6482,3.250869,0.884359,5.590124
6483,3.247345,0.88355,5.599963
6484,3.243858,0.882885,5.609874
6485,3.240468,0.882439,5.619665
6486,3.237235,0.882282,5.629141
6487,3.23417,0.882468,5.638319
6488,3.231227,0.882951,5.647356
6489,3.22838,0.883652,5.656272
6490,3.225606,0.884491,5.665088
6491,3.222879,0.885389,5.673821
6492,3.220174,0.886268,5.682493
6493,3.217561,0.887174,5.691179
6494,3.215072,0.88818,5.699878
6495,3.212631,0.889245,5.708495
6496,3.21016,0.890329,5.716936
6497,3.20758,0.891391,5.725105
6498,3.204815,0.892391,5.732908
6499,3.201841,0.893333,5.740304
6500,3.198716,0.894253,5.747362
6501,3.195484,0.895151,5.754149
6502,3.192186,0.896028,5.76073
6503,3.188864,0.896885,5.767172
6504,3.185562,0.897724,5.773541
6505,3.182285,0.898564,5.779798
6506,3.179002,0.899406,5.785884
6507,3.175695,0.900228,5.79183
6508,3.172349,0.901009,5.79767
6509,3.168947,0.901725,5.803436
6510,3.165473,0.902356,5.809162
6511,3.161922,0.902912,5.814849
6512,3.158307,0.903413,5.820473
6513,3.154636,0.903851,5.826022
6514,3.150919,0.904215,5.831489
6515,3.147163,0.904495,5.836863
6516,3.143378,0.904682,5.842135
6517,3.139572,0.904766,5.847265
6518,3.13574,0.904752,5.852253
6519,3.13187,0.904654,5.857148
6520,3.12795,0.904488,5.862001
6521,3.123968,0.904266,5.86686
6522,3.119912,0.904003,5.871775
6523,3.115807,0.903702,5.876731
6524,3.111667,0.903354,5.881685
6525,3.107464,0.90295,5.886645
6526,3.103174,0.902484,5.891621
6527,3.098769,0.901949,5.896622
6528,3.094224,0.901336,5.901656
6529,3.089566,0.900622,5.906743
6530,3.084823,0.899807,5.91188
6531,3.079965,0.898922,5.917041
6532,3.074964,0.897999,5.922202
6533,3.069791,0.89707,5.927338
6534,3.064418,0.896166,5.932424
6535,3.058852,0.895258,5.937454
6536,3.053119,0.894314,5.942446
6537,3.047215,0.893364,5.947413
6538,3.041134,0.892437,5.952368
6539,3.034873,0.891563,5.957323
6540,3.028428,0.89077,5.962293
6541,3.021821,0.89002,5.967321
6542,3.015059,0.889282,5.972407
6543,3.008118,0.888597,5.977493
6544,3.00097,0.888005,5.982524
6545,2.993589,0.887547,5.987444
6546,2.985949,0.887264,5.992195
6547,2.977881,0.887191,5.996791
6548,2.969372,0.8873,6.001279
6549,2.960629,0.887544,6.005656
6550,2.951862,0.887874,6.009917
6551,2.943279,0.888239,6.014058
6552,2.935088,0.888593,6.018074
6553,2.927316,0.888935,6.021922
6554,2.9198,0.889306,6.025595
6555,2.912468,0.889713,6.029149
6556,2.905247,0.890165,6.032637
6557,2.898063,0.89067,6.036114
6558,2.890843,0.891238,6.039635
6559,2.883589,0.891887,6.043223
6560,2.876359,0.892615,6.046836
6561,2.869166,0.893396,6.050439
6562,2.862023,0.894206,6.053995
6563,2.854943,0.89502,6.057466
6564,2.847939,0.895813,6.060817
6565,2.841046,0.896595,6.064013
6566,2.834261,0.897387,6.067078
6567,2.82754,0.898183,6.070059
6568,2.820835,0.898976,6.073003
6569,2.814101,0.899761,6.075959
6570,2.807292,0.900531,6.078973
6571,2.800395,0.901318,6.082053
6572,2.793446,0.902134,6.085162
6573,2.786467,0.902941,6.088282
6574,2.779482,0.903702,6.091396
6575,2.772517,0.90438,6.094484
6576,2.765593,0.904938,6.09753
6577,2.758708,0.905378,6.100557
6578,2.751842,0.905731,6.103586
6579,2.744995,0.906001,6.106591
6580,2.738166,0.906193,6.109543
6581,2.731354,0.906309,6.112417
6582,2.724559,0.906354,6.115187
6583,2.717797,0.90632,6.117852
6584,2.71107,0.906203,6.120434
6585,2.704361,0.90601,6.122938
6586,2.697651,0.905751,6.125368
6587,2.690923,0.905436,6.12773
6588,2.68416,0.905074,6.130027
6589,2.677398,0.904655,6.13224
6590,2.670659,0.90417,6.134361
6591,2.663902,0.903629,6.136412
6592,2.657086,0.90304,6.138419
6593,2.65017,0.902413,6.140403
6594,2.643112,0.901756,6.142387
6595,2.635944,0.901054,6.144376
6596,2.628704,0.900298,6.146351
6597,2.621364,0.899504,6.148304
6598,2.613895,0.898686,6.150225
6599,2.606271,0.897861,6.152107
6600,2.598463,0.897044,6.153942
6601,2.59047,0.896225,6.155697
6602,2.582316,0.89539,6.157374
6603,2.574006,0.894546,6.159012
6604,2.565545,0.893706,6.16065
6605,2.55694,0.892877,6.162325
6606,2.548194,0.892071,6.164079
6607,2.539336,0.891232,6.165916
6608,2.530368,0.890343,6.167809
6609,2.521254,0.889466,6.16974
6610,2.511961,0.888665,6.171693
6611,2.502455,0.888001,6.173652
6612,2.492701,0.887539,6.175601
6613,2.482531,0.887275,6.177537
6614,2.471937,0.887157,6.179472
6615,2.461129,0.887178,6.181413
6616,2.450319,0.887328,6.183366
6617,2.439715,0.887598,6.18534
6618,2.429528,0.88798,6.18734
6619,2.419765,0.888508,6.189398
6620,2.410259,0.889196,6.191514
6621,2.40096,0.890004,6.193651
6622,2.391817,0.890893,6.195768
6623,2.382781,0.891823,6.197827
6624,2.373802,0.892755,6.199789
6625,2.364854,0.893715,6.201703
6626,2.355973,0.894741,6.203609
6627,2.347199,0.895809,6.205457
6628,2.338571,0.896892,6.207197
6629,2.33013,0.897965,6.208777
6630,2.321915,0.899004,6.210147
6631,2.313981,0.900018,6.21128
6632,2.306307,0.901028,6.21221
6633,2.298819,0.902029,6.212981
6634,2.291444,0.903014,6.213635
6635,2.28411,0.903978,6.214218
6636,2.276743,0.904913,6.214772
6637,2.269341,0.90584,6.21529
6638,2.26196,0.906768,6.215735
6639,2.25462,0.907673,6.216108
6640,2.247339,0.908535,6.216409
6641,2.240134,0.909329,6.216638
6642,2.233024,0.910035,6.216794
6643,2.226026,0.910659,6.216871
6644,2.219129,0.911219,6.216867
6645,2.212309,0.911713,6.21679
6646,2.205542,0.912136,6.21665
6647,2.198802,0.912486,6.216453
6648,2.192065,0.912758,6.216209
6649,2.185348,0.912955,6.215916
6650,2.178674,0.91308,6.215568
6651,2.172027,0.913131,6.215164
6652,2.165393,0.913105,6.214703
6653,2.158756,0.913002,6.214184
6654,2.1521,0.912817,6.213606
6655,2.145451,0.912553,6.212965
6656,2.138827,0.912209,6.21226
6657,2.132199,0.911787,6.211497
6658,2.125541,0.911287,6.210683
6659,2.118825,0.910709,6.209821
6660,2.112023,0.910053,6.208918
6661,2.105166,0.909302,6.208006
6662,2.098283,0.90845,6.207087
6663,2.091342,0.907521,6.206121
6664,2.084311,0.906536,6.205069
6665,2.077158,0.905518,6.203892
6666,2.069851,0.90449,6.202551
6667,2.06239,0.903408,6.201034
6668,2.054802,0.902246,6.19937
6669,2.047091,0.901052,6.19758
6670,2.039265,0.899872,6.195688
6671,2.031328,0.898753,6.193716
6672,2.023286,0.897744,6.191685
6673,2.015182,0.896841,6.189632
6674,2.007018,0.896007,6.187547
6675,1.998743,0.895234,6.185381
6676,1.990307,0.894516,6.183087
6677,1.98166,0.893846,6.180617
6678,1.972749,0.893217,6.177923
6679,1.96346,0.892581,6.174979
6680,1.95381,0.891934,6.171815
6681,1.943947,0.891335,6.168476
6682,1.934022,0.890842,6.165003
6683,1.924183,0.890515,6.161442
6684,1.914579,0.890413,6.157833
6685,1.905213,0.890577,6.154113
6686,1.895965,0.890969,6.150233
6687,1.886804,0.891528,6.146264
6688,1.877696,0.892188,6.142275
6689,1.868608,0.892889,6.138335
6690,1.859508,0.893567,6.134515
6691,1.850358,0.894245,6.130772
6692,1.841175,0.89498,6.127044
6693,1.832013,0.895754,6.123365
6694,1.822924,0.896552,6.119771
6695,1.813961,0.897358,6.116297
6696,1.805176,0.898154,6.11298
6697,1.796588,0.898947,6.109844
6698,1.788157,0.89975,6.106867
6699,1.779852,0.900561,6.104011
6700,1.771642,0.901375,6.101237
6701,1.763494,0.90219,6.098506
6702,1.755379,0.903002,6.095781
6703,1.747306,0.903841,6.093062
6704,1.739304,0.904715,6.090381
6705,1.731364,0.90559,6.087744
6706,1.723481,0.906431,6.085156
6707,1.715647,0.907202,6.082623
6708,1.707857,0.907871,6.080151
6709,1.700117,0.908448,6.077744
6710,1.692435,0.908963,6.075398
6711,1.684803,0.90941,6.073108
6712,1.677213,0.90978,6.070865
6713,1.669655,0.910067,6.068663
6714,1.662123,0.910263,6.066495
6715,1.654622,0.910351,6.064389
6716,1.647162,0.910335,6.062356
6717,1.639735,0.910236,6.060363
6718,1.632334,0.910073,6.058379
6719,1.624953,0.909867,6.056369
6720,1.617586,0.909639,6.054302
6721,1.610261,0.909382,6.052173
6722,1.602989,0.909079,6.050009
6723,1.595736,0.908732,6.04782
6724,1.588471,0.908347,6.045616
6725,1.581159,0.907927,6.043408
6726,1.573769,0.907477,6.041207
6727,1.566334,0.907007,6.039013
6728,1.558889,0.906513,6.036819
6729,1.551398,0.905985,6.03462
6730,1.543825,0.905411,6.032415
6731,1.536134,0.90478,6.030198
6732,1.528288,0.904081,6.027967
6733,1.520302,0.903301,6.025729
6734,1.512208,0.902447,6.023487
6735,1.503996,0.901536,6.021235
6736,1.495655,0.900585,6.018964
6737,1.487175,0.899612,6.016666
6738,1.478546,0.898632,6.014334
6739,1.469819,0.897618,6.011945
6740,1.46101,0.896548,6.009499
6741,1.452062,0.895455,6.007028
6742,1.442918,0.894372,6.004559
6743,1.433518,0.893331,6.002122
6744,1.423806,0.892365,5.999747
6745,1.41362,0.891392,5.997408
6746,1.402975,0.89037,5.995077
6747,1.392075,0.88939,5.992778
6748,1.381124,0.888543,5.990535
6749,1.370326,0.887922,5.988373
6750,1.359885,0.887616,5.986316
6751,1.349848,0.88768,5.98439
6752,1.340061,0.888052,5.982578
6753,1.330427,0.888648,5.980848
6754,1.320848,0.889387,5.979163
6755,1.311228,0.890185,5.977488
6756,1.30147,0.890961,5.975789
6757,1.291466,0.89176,5.974108
6758,1.281274,0.892658,5.972484
6759,1.27104,0.893616,5.97087
6760,1.260912,0.894594,5.96922
6761,1.251038,0.895553,5.967489
6762,1.241566,0.896452,5.96563
6763,1.23254,0.897292,5.963623
6764,1.223853,0.898104,5.9615
6765,1.215419,0.898897,5.959295
6766,1.207156,0.899678,5.957042
6767,1.198978,0.900456,5.954776
6768,1.190803,0.901239,5.952528
6769,1.18265,0.902052,5.950319
6770,1.17459,0.902894,5.948124
6771,1.166615,0.903733,5.945915
6772,1.15872,0.904536,5.943664
6773,1.150897,0.905273,5.941341
6774,1.143139,0.90591,5.938918
6775,1.135453,0.906463,5.936383
6776,1.127844,0.906959,5.933757
6777,1.120308,0.907388,5.931059
6778,1.112838,0.90774,5.928311
6779,1.105428,0.908002,5.925532
6780,1.098071,0.908164,5.922743
6781,1.090786,0.908219,5.919933
6782,1.083582,0.908173,5.917084
6783,1.076437,0.908038,5.914205
6784,1.069331,0.907826,5.911304
6785,1.062245,0.907547,5.90839
6786,1.055158,0.907212,5.905472
6787,1.048116,0.906815,5.902561
6788,1.041143,0.906346,5.899652
6789,1.03419,0.905809,5.89673
6790,1.027205,0.905212,5.89378
6791,1.020137,0.90456,5.89079
6792,1.012936,0.903859,5.887744
6793,1.005614,0.903095,5.884684
6794,0.998216,0.902261,5.881628
6795,0.990735,0.901371,5.878531
6796,0.983166,0.900442,5.875347
6797,0.975501,0.899489,5.872029
6798,0.967734,0.898529,5.868532
6799,0.959871,0.897533,5.86485
6800,0.951916,0.896483,5.861021
6801,0.943866,0.89541,5.857059
6802,0.935716,0.894344,5.852977
6803,0.927464,0.893314,5.848789
6804,0.919105,0.892351,5.844509
6805,0.910677,0.891402,5.840193
6806,0.902189,0.890433,5.835841
6807,0.893598,0.8895,5.831383
6808,0.88486,0.888661,5.82675
6809,0.875932,0.887975,5.821872
6810,0.86677,0.887497,5.816682
6811,0.857214,0.88723,5.811033
6812,0.847269,0.887128,5.80495
6813,0.837133,0.887177,5.798624
6814,0.827007,0.887365,5.792242
6815,0.817089,0.887679,5.785994
6816,0.807579,0.888106,5.780068
6817,0.798515,0.888686,5.77444
6818,0.789746,0.889437,5.768957
6819,0.781186,0.890313,5.763606
6820,0.772748,0.891271,5.758379
6821,0.764348,0.892267,5.753266
6822,0.7559,0.893255,5.748256
6823,0.747379,0.894267,5.743345
6824,0.738848,0.895343,5.73854
6825,0.730356,0.896457,5.733848
6826,0.721947,0.897581,5.729278
6827,0.713668,0.898687,5.724838
6828,0.705567,0.899749,5.720535
6829,0.697659,0.900783,5.716386
6830,0.689912,0.901817,5.712387
6831,0.682295,0.902832,5.708518
6832,0.674779,0.903815,5.704758
6833,0.667333,0.904748,5.701085
6834,0.659927,0.905615,5.697478
6835,0.652585,0.906431,5.693954
6836,0.645334,0.907214,5.690531
6837,0.638153,0.907946,5.687195
6838,0.631022,0.908614,5.683932
6839,0.623918,0.909202,5.680729
6840,0.616821,0.909695,5.67757
6841,0.609778,0.909929,5.674607
6842,0.602704,0.910196,5.671633
6843,0.595631,0.910464,5.668658
6844,0.588588,0.910697,5.665696
6845,0.581605,0.910862,5.662757
6846,0.574713,0.910926,5.659854
6847,0.567936,0.910875,5.656986
6848,0.561253,0.910735,5.654144
6849,0.554632,0.910527,5.651325
6850,0.548036,0.910271,5.648528
6851,0.541431,0.90999,5.645753
6852,0.534783,0.909704,5.642998
6853,0.528123,0.909416,5.640251
6854,0.521487,0.909112,5.637513
6855,0.514842,0.908781,5.634795
6856,0.508155,0.908415,5.632113
6857,0.501396,0.908005,5.629479
6858,0.49453,0.907542,5.626907
6859,0.487596,0.90706,5.624409
6860,0.480626,0.906573,5.621976
6861,0.473582,0.906042,5.619592
6862,0.466428,0.905428,5.61724
6863,0.459125,0.904689,5.614902
6864,0.451635,0.903786,5.612562
6865,0.443973,0.902761,5.61018
6866,0.436171,0.901653,5.60776
6867,0.42822,0.900421,5.605355
6868,0.420112,0.899024,5.603017
6869,0.411838,0.89742,5.600796
6870,0.403392,0.895569,5.598744
6871,0.394701,0.893379,5.596919
6872,0.38576,0.890865,5.59529
6873,0.376653,0.888145,5.593779
6874,0.367467,0.885336,5.592307
6875,0.358288,0.882556,5.590794
6876,0.349201,0.879923,5.589163
6877,0.339993,0.877294,5.587378
6878,0.330554,0.874547,5.585497
6879,0.32112,0.871828,5.583576
6880,0.311933,0.869287,5.581671
6881,0.303229,0.86707,5.579838
6882,0.295248,0.865325,5.578135
6883,0.287977,0.864051,5.576588
6884,0.281221,0.863128,5.575157
6885,0.274949,0.86253,5.5738
6886,0.26913,0.862229,5.57247
6887,0.263731,0.862197,5.571126
6888,0.258723,0.862407,5.569721
6889,0.254189,0.862912,5.568241
6890,0.250173,0.863744,5.566718
6891,0.246577,0.864846,5.56518
6892,0.243307,0.866159,5.563653
6893,0.240265,0.867624,5.562167
6894,0.237356,0.869182,5.560748
6895,0.234644,0.870895,5.559444
6896,0.232218,0.87282,5.558241
6897,0.230021,0.874897,5.557078
6898,0.227996,0.877066,5.555893
6899,0.226084,0.879265,5.554626
6900,0.224228,0.881436,5.553214
6901,0.222428,0.883639,5.551656
6902,0.220732,0.885935,5.55
6903,0.219149,0.888263,5.548261
6904,0.21769,0.890559,5.546454
6905,0.216367,0.892762,5.544593
6906,0.215189,0.89481,5.542695
6907,0.214166,0.896722,5.54077
6908,0.21329,0.898552,5.53881
6909,0.212549,0.900289,5.536797
6910,0.211931,0.901921,5.534714
6911,0.211424,0.903436,5.532541
6912,0.211017,0.904824,5.530262
6913,0.210696,0.906076,5.527867
6914,0.210468,0.907199,5.525371
6915,0.210351,0.908207,5.522785
6916,0.210364,0.909109,5.520124
6917,0.210523,0.909919,5.517403
6918,0.210847,0.910647,5.514635
6919,0.211332,0.911282,5.511815
6920,0.211963,0.911812,5.508929
6921,0.21274,0.912248,5.505983
6922,0.213666,0.912604,5.50298
6923,0.214741,0.912892,5.499924
6924,0.215966,0.913125,5.496819
6925,0.217327,0.913297,5.493668
6926,0.21882,0.913399,5.490467
6927,0.220462,0.913432,5.487213
6928,0.222271,0.9134,5.483904
6929,0.224264,0.913305,5.480536
6930,0.226459,0.913148,5.477106
6931,0.228826,0.912929,5.473625
6932,0.231345,0.912643,5.470096
6933,0.234049,0.912294,5.466509
6934,0.236969,0.911884,5.462852
6935,0.240136,0.911416,5.459115
6936,0.243583,0.910892,5.455286
6937,0.247308,0.91032,5.451364
6938,0.251283,0.9097,5.447357
6939,0.255505,0.909022,5.443269
6940,0.259974,0.908275,5.439105
6941,0.264684,0.907448,5.434869
6942,0.269634,0.906531,5.430566
6943,0.27489,0.905414,5.426222
6944,0.280467,0.904084,5.421841
6945,0.286287,0.902674,5.417388
6946,0.29227,0.901317,5.412828
6947,0.298338,0.900148,5.408129
6948,0.304412,0.8993,5.403256
6949,0.310661,0.898788,5.398095
6950,0.317182,0.898506,5.39265
6951,0.323788,0.898411,5.387065
6952,0.330292,0.89846,5.381484
6953,0.336506,0.898609,5.37605
6954,0.342243,0.898815,5.370906
6955,0.34751,0.899106,5.366049
6956,0.352458,0.899523,5.361364
6957,0.357116,0.900039,5.356825
6958,0.361514,0.90063,5.352409
6959,0.365681,0.901268,5.348092
6960,0.369645,0.901928,5.343848
6961,0.373354,0.902655,5.339693
6962,0.376773,0.903479,5.335651
6963,0.379961,0.904352,5.331708
6964,0.382975,0.905221,5.327848
6965,0.385876,0.906038,5.324057
6966,0.388719,0.906753,5.320322
6967,0.391496,0.907374,5.316656
6968,0.394155,0.907943,5.313076
6969,0.396699,0.90846,5.309564
6970,0.399132,0.908924,5.306107
6971,0.401454,0.909333,5.302689
6972,0.403669,0.909688,5.299294
6973,0.405753,0.909985,5.295942
6974,0.4077,0.910222,5.29265
6975,0.409538,0.910405,5.289396
6976,0.411292,0.910539,5.286161
6977,0.41299,0.91063,5.282923
6978,0.414659,0.910681,5.279663
6979,0.416306,0.910677,5.276386
6980,0.417911,0.910607,5.273111
6981,0.41946,0.910494,5.269834
6982,0.420938,0.910358,5.26655
6983,0.422332,0.91022,5.263257
6984,0.423628,0.9101,5.25995
6985,0.424812,0.909994,5.256636
6986,0.425893,0.909885,5.253319
6987,0.426889,0.909773,5.249993
6988,0.42782,0.909661,5.24665
6989,0.428703,0.909549,5.243283
6990,0.429557,0.909438,5.239887
6991,0.430389,0.909327,5.236477
6992,0.431188,0.909215,5.233061
6993,0.431938,0.909102,5.229623
6994,0.432628,0.908992,5.226143
6995,0.433242,0.908886,5.222604
6996,0.433767,0.908785,5.218988
6997,0.434209,0.908698,5.215302
6998,0.43458,0.908624,5.211562
6999,0.434875,0.908554,5.207763
7000,0.435091,0.908477,5.2039
7001,0.435225,0.908385,5.199968
7002,0.435273,0.908267,5.195962
7003,0.435232,0.908133,5.191892
7004,0.435105,0.907993,5.187765
7005,0.434895,0.907838,5.183568
7006,0.434607,0.907656,5.179291
7007,0.434243,0.907437,5.174923
7008,0.433809,0.907171,5.170452
7009,0.433303,0.906861,5.165886
7010,0.432722,0.906516,5.161238
7011,0.432066,0.906134,5.156498
7012,0.431335,0.905714,5.151658
7013,0.430531,0.905253,5.146709
7014,0.429652,0.904751,5.141642
7015,0.428703,0.904198,5.136476
7016,0.427685,0.903593,5.13122
7017,0.426591,0.902948,5.125856
7018,0.42542,0.902275,5.120363
7019,0.424166,0.901586,5.114722
7020,0.422825,0.900892,5.108915
7021,0.421415,0.900178,5.10296
7022,0.41994,0.89943,5.096879
7023,0.418383,0.898666,5.090649
7024,0.416725,0.897904,5.084251
7025,0.414946,0.897161,5.077664
7026,0.413027,0.896455,5.070866
7027,0.411004,0.89577,5.063885
7028,0.408901,0.895089,5.056743
7029,0.406676,0.894427,5.049411
7030,0.404292,0.8938,5.041861
7031,0.401709,0.893224,5.034065
7032,0.398886,0.892714,5.025995
7033,0.395772,0.892225,5.017534
7034,0.392386,0.891736,5.008684
7035,0.388801,0.891297,4.999588
7036,0.385088,0.89096,4.990389
7037,0.381321,0.890775,4.981232
7038,0.377571,0.890792,4.972259
7039,0.373804,0.89105,4.963461
7040,0.369957,0.891516,4.954722
7041,0.366055,0.892134,4.946023
7042,0.362123,0.892848,4.937349
7043,0.358187,0.893602,4.92868
7044,0.354273,0.894339,4.920001
7045,0.350318,0.895092,4.911261
7046,0.346289,0.895915,4.902467
7047,0.342256,0.896777,4.893679
7048,0.338289,0.89765,4.884958
7049,0.334456,0.898504,4.876366
7050,0.330829,0.899313,4.867963
7051,0.327433,0.900073,4.859774
7052,0.324218,0.900809,4.851754
7053,0.321138,0.901526,4.843862
7054,0.318147,0.902233,4.836058
7055,0.315199,0.902936,4.828301
7056,0.312248,0.903642,4.820549
7057,0.309296,0.904379,4.812825
7058,0.306381,0.905147,4.805168
7059,0.30351,0.905911,4.797558
7060,0.300686,0.906636,4.789974
7061,0.297915,0.907288,4.782397
7062,0.295202,0.907832,4.774807
7063,0.292548,0.90827,4.767195
7064,0.289949,0.908629,4.759576
7065,0.287403,0.908915,4.751964
7066,0.284908,0.909132,4.744373
7067,0.282463,0.909286,4.736818
7068,0.280067,0.909381,4.729312
7069,0.277731,0.909418,4.721868
7070,0.275459,0.909392,4.714476
7071,0.273237,0.909303,4.70712
7072,0.27105,0.909149,4.699783
7073,0.268886,0.908929,4.692447
7074,0.266728,0.908641,4.685095
7075,0.26461,0.908285,4.677773
7076,0.262549,0.90786,4.670503
7077,0.26051,0.90737,4.663235
7078,0.258457,0.906816,4.655917
7079,0.256354,0.906201,4.6485
7080,0.254166,0.905527,4.640933
7081,0.251878,0.904775,4.633255
7082,0.249517,0.903937,4.625516
7083,0.247107,0.903039,4.617677
7084,0.244671,0.902104,4.6097
7085,0.242234,0.901157,4.601547
7086,0.23982,0.900224,4.593178
7087,0.237439,0.899281,4.584596
7088,0.235073,0.898305,4.575832
7089,0.232706,0.897317,4.566891
7090,0.230322,0.89634,4.557779
7091,0.227906,0.895394,4.5485
7092,0.225442,0.894503,4.539061
7093,0.222914,0.893656,4.529476
7094,0.220333,0.892835,4.519746
7095,0.217719,0.892045,4.50985
7096,0.215095,0.891295,4.499766
7097,0.212483,0.89059,4.489476
7098,0.209903,0.889938,4.478959
7099,0.20732,0.889282,4.468091
